group,aspect,triplet,train_rho_cyc,test_log_loss,test_brier,test_error_rate,test_calibration_abs_error,test_pair_calibration_mae,test_majority_edge_error,n
all,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,0.015699754623055225,0.4874518175728923,0.16010813318315012,0.24239505215276355,0.05955905772543803,0.10405013157283553,0.11132365506890818,50
expert,helpful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.009403263443495397,0.5895849844095278,0.19437563406507558,0.2727305872573083,0.023681728541788707,0.039685871711958746,0.0,50
expert,helpful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.01281680771589238,0.5961656021313455,0.1970493872932882,0.28938572219212366,0.022333536611262573,0.06660634412917558,0.10652823448759131,50
expert,helpful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.0007279595378184994,0.5578164438336666,0.17968012088784097,0.2528495941673626,0.017028895657948382,0.04614774024872785,0.1877922715855063,50
expert,helpful,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.013022627848974433,0.5894766716205445,0.19400876261570676,0.2690841101497693,0.027392569699355565,0.050753671639372826,0.0,50
expert,helpful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.0012879810907286857,0.6400220851576273,0.21586391764997864,0.3258785483839625,0.07001757962455213,0.07276338434682801,0.11063569872740046,50
expert,helpful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.0032271590827440194,0.601662598393911,0.19764359997888303,0.28278157756127337,0.0307335043705831,0.0377271186147826,0.20133462396000074,50
expert,helpful,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.00504885577726121,0.6323084884125262,0.2129208004034798,0.3115639622010774,0.03576263983540926,0.04399947303146273,0.0,50
expert,helpful,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.0069032242425885034,0.7178406516100932,0.2525147561481551,0.4158279306617636,0.08062935656344741,0.08295768683830859,0.35456787134557255,50
expert,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,0.009113641271417639,0.7136089368396145,0.2539353692162715,0.41556907178123653,0.02960801883938152,0.04976006127676419,0.11221607586361762,50
expert,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,0.009722102568455064,0.5503819570676134,0.17713195407594032,0.24357970025006817,0.020255916936427587,0.03232353958779099,0.0,50
expert,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,0.0023119397148250106,0.6609778899720135,0.2270365830101277,0.3441030194469951,0.021716415657350097,0.04531886377632837,0.0,50
expert,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,0.01811896170559587,0.610880525151989,0.20443132330020017,0.29539804563927136,0.02747652124753757,0.03895184870278043,0.0,50
expert,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.0009499792351369235,0.5919037675946701,0.19514786498902578,0.27958777559764436,0.03280261569043476,0.04280022285849249,0.10042810126838007,50
expert,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.0028528306208315496,0.7117473352960288,0.24857968854836673,0.3879266529984888,0.06161782162036709,0.06506546982309207,0.10296192581165547,50
expert,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.00124185561294976,0.6534736023150459,0.22283657396673032,0.33609520461407366,0.030748757799048062,0.046872139720639056,0.10124733426750096,50
expert,overall,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.001268424674444194,0.658718213545421,0.2231477170501578,0.3350506681595055,0.0531973301422741,0.06369753027483753,0.12236179693248925,50
expert,overall,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.002674578472077655,0.6276495595253815,0.20930905036395334,0.30489856236474316,0.020098768742914438,0.034739650329712865,0.22251823702593032,50
expert,overall,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.0025103902256587794,0.6710906048464915,0.22919137123264854,0.3421930257886245,0.02471327779774132,0.039648292824788496,0.0062676056338028165,50
expert,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.003456982925819958,0.5573184086548916,0.18188219402284858,0.25431079147317937,0.01998155823731159,0.032101894869504696,0.0,50
expert,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.0007311486741164116,0.6742861892843004,0.23267538147594036,0.35383840455425314,0.018720235782351435,0.05616990235981576,0.0,50
expert,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.008453775754598885,0.6329286508761873,0.21430248981844457,0.3136548294504264,0.023894854577657162,0.04028590072681795,0.0,50
expert,overall,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.008383659355054139,0.5994342304181898,0.20012763338548642,0.2963323251303558,0.01660742409693531,0.08007805124803025,0.12335513476370688,50
expert,overall,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.0029944101137101393,0.5855767382167211,0.19372530486929118,0.27759854694683467,0.023387933847899327,0.05297535531341776,0.21492759451126608,50
expert,overall,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.014924652624029876,0.6256508399138709,0.2109111411052488,0.3065362652457232,0.03172170790912629,0.06096738579021468,0.005124760076775432,50
expert,overall,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.002282859666603547,0.6635770349734075,0.22626503461348915,0.3418785905290034,0.07233483894290572,0.07606329051832021,0.12855704002368065,50
expert,overall,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.00257412909497549,0.6426502504110152,0.21725341757096459,0.3213439150964124,0.03046740695678012,0.03671285703256679,0.23327742293369716,50
expert,overall,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.0035012364239606015,0.6889765663361561,0.23650209584310805,0.35462946204073176,0.04506741656762214,0.0525817889201765,0.00694408322496749,50
expert,overall,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.01426958626361844,0.7607771197080813,0.27082888353949996,0.44489096824024604,0.08619409828091273,0.08809361756459021,0.4130109895694716,50
expert,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,0.05956273218531821,0.7097373482611369,0.24756015846386353,0.38312180884793157,0.04068758201951624,0.07298551352529857,0.08451356675619717,50
expert,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,0.021762618558361892,0.6243918811187558,0.20096307621352666,0.28031726134565454,0.0394358314023175,0.06053095481691185,0.0,50
expert,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,0.00959826579870874,0.7608404277378589,0.2663790779327836,0.4139965621549241,0.03051320349578264,0.09463400955958809,0.10542467581630342,50
expert,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,0.020475209054275797,0.6736054384207719,0.23089843771154062,0.34788826226103486,0.04178115075976344,0.08629515492414695,0.014549437163965262,50
expert,truthful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.005781529515401802,0.6540741899941649,0.2157093075151446,0.30821618596509365,0.03716518804812662,0.05399445561033356,0.083979120666961,50
expert,truthful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.2599674622827045,0.8452989813237559,0.29879644192134536,0.4709932243232772,0.11563948769091631,0.13092670619284183,0.4157870748997936,50
expert,truthful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.049401622380401904,0.7477143644016025,0.2560422111588543,0.3935593040140652,0.059647250740058014,0.08063107069787714,0.11153917546557722,50
expert,truthful,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.027566237088089317,0.7466367919448809,0.25571354139513014,0.39202127555512944,0.14362176958965414,0.15494203294259717,0.15550452151018837,50
expert,truthful,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.004582289905546293,0.7212959062585041,0.2454964950580318,0.37437819050916604,0.07890564456221578,0.09177359554067811,0.1518759051239595,50
expert,truthful,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.02707618217448343,0.8073895836322568,0.2806299345646902,0.43275054269025737,0.09354992995285213,0.10330188848672794,0.15287878190771387,50
expert,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.006814669463652345,0.627643895266277,0.20468111961589316,0.28433922121437605,0.02922696149932857,0.04886026246020665,0.013334089941835721,50
expert,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.0412525856696905,0.7989691436389406,0.2815423255994308,0.445405107079722,0.04728592937009009,0.09822735132216648,0.18572576545103392,50
expert,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.012092829099752716,0.6674688866428123,0.22714432128566073,0.33840574709135884,0.035309012761021254,0.07102500740745732,0.014020408163265306,50
expert,truthful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.050679060585310944,0.7076660884680608,0.24026079125992159,0.3718264911647007,0.0542122669756765,0.12464445896958963,0.024847637949501792,50
expert,truthful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.0036496445551433714,0.6426779806008104,0.2153987446440996,0.31983342859602976,0.03654278450254149,0.08651224897139985,0.1126368505451222,50
expert,truthful,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.014349484734323736,0.7206126789356629,0.24958628047045425,0.38703034452241025,0.04093156306615226,0.07926618287068701,0.004045801526717557,50
expert,truthful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.01094397546926041,0.7695801414061065,0.26924339436196537,0.42307742753878463,0.17052851779732422,0.174707499024856,0.23897514747057516,50
expert,truthful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.005025010625951827,0.6939425992384167,0.23740722058602617,0.3594399760753935,0.07927247708766698,0.0873293322922358,0.1573001687387733,50
expert,truthful,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.041869687493566864,0.8146324707830049,0.28194630091135425,0.4396757946266325,0.09818568199925522,0.1132976217426511,0.21945641366952537,50
expert,truthful,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.028675269315961063,0.7879737540208955,0.2814535882138562,0.4644980954065055,0.16390157951364215,0.1734950701998437,0.17712162231599662,50
normal,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,0.016494823363958945,0.4160020096805305,0.14065223603746593,0.22710875082393833,0.06663556949924752,0.1170186796160917,0.08793627539472393,50
normal,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,0.04826242166887428,0.499576965123519,0.1640923464550748,0.23286762034820518,0.055516573273532564,0.10230591613557019,0.13468227749189082,50
normal,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,0.0456264024818333,0.4548495721249833,0.15159175528451002,0.23498954198716085,0.050992710697620215,0.09373131229652668,0.023469750392945715,50
normal,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,0.06631839591818242,0.43171080142620427,0.14357850450349996,0.2105037686258895,0.05802582046203715,0.09450019361619129,0.1503799347762353,50
normal,harmless,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.016040580267785917,0.49459265824923265,0.15699573126398186,0.23396300988858645,0.06536881933518628,0.12128721722542933,0.19098465307217222,50
normal,harmless,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.13727581418084922,0.4309770880395625,0.1468234539721016,0.24818637182684575,0.07961017038181638,0.1007751581539786,0.04235551911089729,50
normal,harmless,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.04417445716417709,0.3890043790596282,0.13246186931484816,0.22699314295668138,0.0568817092001559,0.09566229383204529,0.12663653947509812,50
normal,harmless,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.1415689590676608,0.5406442258542767,0.1800315597758514,0.27942229916448486,0.089951381641737,0.11768103886343746,0.23195171068827022,50
normal,harmless,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.30860194681717107,0.5262229054638434,0.17491345567093422,0.26809636122220604,0.08854067828152516,0.12226521964917528,0.3017526157809341,50
normal,harmless,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.025455968094563523,0.4319850357863263,0.1475868816017774,0.2452731449168902,0.05857299929405772,0.0848792240260973,0.09251066360065734,50
normal,harmless,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.049977111053120644,0.4631712442123311,0.15371039097932562,0.23620054069575905,0.0568058540431178,0.11094184929099957,0.07543891065211801,50
normal,harmless,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.0490038016441576,0.4803720325304638,0.16228681942491266,0.26071778514673033,0.07718330697148362,0.10083617061022972,0.06054922538132737,50
normal,harmless,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.04404561968797651,0.4232710829863429,0.14372484975930683,0.23872743526232962,0.05358350386769509,0.09063421284918176,0.1753481746007006,50
normal,harmless,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.026718213108545035,0.4867403173615125,0.16117444858716307,0.22694312333176306,0.06291029951716264,0.10369455573967377,0.0648207668613216,50
normal,harmless,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.014040554805417911,0.42712655082612305,0.1419603036226656,0.2074538084632027,0.042983656629394115,0.09714871049373881,0.12822303424846263,50
normal,harmless,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.011170047821798366,0.4379253974999157,0.14404388371929852,0.212461687152738,0.0425693997990042,0.07824969246389127,0.08465064429090254,50
normal,harmless,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.039013497303570156,0.5393894407653796,0.180528575331801,0.2866619869667254,0.07110900531655778,0.13611221584297906,0.11948684265935433,50
normal,harmless,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.08540205574344112,0.4729684305879247,0.1574114595284106,0.2695752841672263,0.056465213616337155,0.12399409623651199,0.14542223428458556,50
normal,harmless,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.05196387636794019,0.4572784437475481,0.15695022923528534,0.26930712640048815,0.058620247278352126,0.0910400764764222,0.07030401329008146,50
normal,harmless,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.07134255061351324,0.48645639395117846,0.1654614843022619,0.26281373854712037,0.09297954588850216,0.12354437949057287,0.1603758615612712,50
normal,helpful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,0.01961229320920122,0.6762744195663751,0.23873245377814697,0.38739417991984487,0.03993917757175843,0.04787143523681501,0.06149395692800809,50
normal,helpful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,0.006940587450011612,0.5469380075151519,0.17611708312554833,0.24246565008252063,0.025167339834856563,0.03182700496650383,0.005752577319587628,50
normal,helpful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,0.0010764157069286056,0.6073055858147999,0.20465495643713394,0.2959247694603583,0.020900632242097168,0.05128498692468236,0.005613682092555332,50
normal,helpful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,0.003707697989224421,0.5224847972096779,0.1684250579824029,0.22811568699545667,0.023191507252548416,0.04767481876977284,0.005849056603773583,50
normal,helpful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.005596855170263552,0.5609363404172778,0.1817373035738777,0.258277720692454,0.036733825994861004,0.03944419936363669,0.04665834686849328,50
normal,helpful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.00415652766843515,0.6561847542033477,0.22315717322696302,0.3352519348735909,0.05080621782281838,0.054847971318636946,0.04998645976134811,50
normal,helpful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.0007035871945971675,0.5589384153024501,0.18503730810582256,0.26735343396195554,0.019749236782971104,0.037004824980308,0.04843865774951876,50
normal,helpful,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.0007245716068998904,0.6259798186545046,0.20943401039546738,0.30901334680908793,0.05100746294291307,0.05455350982221991,0.09372326537059349,50
normal,helpful,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.0013196300586033522,0.5483800748513882,0.17774041700137896,0.25052790927946483,0.024085521658589407,0.039842204414936015,0.18133845976466403,50
normal,helpful,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.005783897734882509,0.5806595732715457,0.19056033664332134,0.26962902054847077,0.015670961176253214,0.031166262042949894,0.0,50
normal,helpful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.013834511139104366,0.531352149793182,0.16897004733627066,0.23120626194100108,0.014293546391769902,0.024661615329072264,0.0,50
normal,helpful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.0014079184126713485,0.5939383422810759,0.19859849923474154,0.2897149947035912,0.015988661117906297,0.05829118573320792,0.0,50
normal,helpful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.0016631015962945007,0.5300010192107987,0.17156871251809175,0.23824155125167384,0.019526020966752714,0.041906466281915654,0.0,50
normal,helpful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.010741875778749783,0.5617581849309794,0.18481510502014134,0.267856453085084,0.01562950118430674,0.06076629145913524,0.09392652612053468,50
normal,helpful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.0024908193293886644,0.5132731028240043,0.1626265252686314,0.22278556700517207,0.015110501793533803,0.04726147137329601,0.17293783826817793,50
normal,helpful,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.015883285820309654,0.5158346073638548,0.16483211903703854,0.22593993108125754,0.04746135247264143,0.057454494319117796,0.0,50
normal,helpful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.0023032269438297078,0.6262326057085956,0.20759354978536873,0.30341984664072874,0.0622319756614257,0.06330684647547652,0.100856193771991,50
normal,helpful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.002172651801624195,0.5659275997685931,0.18382000670384865,0.2590551195711938,0.029665123768572377,0.03460262890625117,0.18525156964544393,50
normal,helpful,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.011269806224962108,0.5987574524784205,0.19699038316764025,0.28158838978747774,0.029321113900631964,0.039262340866463276,0.0,50
normal,helpful,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.03963407120391922,0.6903882034324846,0.24004666588495283,0.39177577556782245,0.058828741080944845,0.06559163346534846,0.3363358846888113,50
normal,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,0.02653600178563122,0.6939929671975569,0.24630001592348777,0.40187852071611757,0.037692377676918395,0.05294493765687767,0.12679421877436486,50
normal,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,0.009239208342940402,0.5761255837102894,0.18737564614780308,0.25809522827728654,0.019320445022057032,0.03447237806502897,0.0,50
normal,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,0.0028925193870073806,0.6274986338501011,0.21343378859272,0.31417510996373044,0.02589484896597285,0.04855024068838538,0.0,50
normal,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,0.00860456956961944,0.565130829481709,0.18667324943132702,0.26181029941630585,0.029651715220791706,0.04593636637263028,0.0,50
normal,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.0059208994576853205,0.5914807619772873,0.19410904633655143,0.275079427010551,0.04416151403936288,0.05062470551796225,0.10560011093500239,50
normal,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.0024668873624299676,0.6820587025695365,0.23427879922311298,0.35561288570866106,0.06574260970112224,0.07015635194322634,0.11005764881502976,50
normal,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.0008546340640848432,0.5997149936055789,0.201594521136541,0.2946034863210704,0.024692845943169065,0.04403221021824156,0.10786426075791516,50
normal,overall,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.0037376710204993875,0.6698736143085479,0.22625615237668031,0.3327610665697423,0.061036920779616685,0.0654147556511145,0.19001646532136296,50
normal,overall,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.0027765736541422266,0.6189734130242184,0.20505333772669102,0.29169790925214206,0.03390733601235457,0.04437452158525376,0.18006525438366616,50
normal,overall,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.004517040774681032,0.6263001361453078,0.21173538892274568,0.3068692217197024,0.024566482713856287,0.036614097091990455,0.005786026200873362,50
normal,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.011950381449158505,0.5453880583943532,0.17653094324312357,0.2448857890472522,0.013709239283452735,0.024811801711480796,0.005352422907488986,50
normal,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.001946658473010617,0.6299826565078572,0.21355678946642104,0.31632747773822095,0.01710510945827386,0.06437718554395339,0.005778834720570748,50
normal,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.0034704453940779096,0.5690057035887156,0.18815727873568858,0.2687273765290183,0.025406031044146595,0.04376917532630249,0.005442329227323628,50
normal,overall,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.009733568531001774,0.5922737115896802,0.19672999438417682,0.2846869604857427,0.01593461892031688,0.06773207786717585,0.18776512337754586,50
normal,overall,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.002234557217086771,0.5593679829368152,0.18159159813822282,0.2549845684163519,0.01898797823506429,0.051270431997368714,0.17060997836998035,50
normal,overall,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.008975911701745963,0.5623007774633385,0.18570914593208182,0.26242072266179295,0.041132823163248615,0.06423542194577057,0.005538140020898642,50
normal,overall,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.00276651267621037,0.6441123291572068,0.21593931333782895,0.3163656818492621,0.06630874217725985,0.07268177816178235,0.20541326843990668,50
normal,overall,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.000647653545565288,0.5926057622962094,0.19546559153095072,0.27927034057515654,0.021069742475991568,0.03197944035180284,0.18787792066592485,50
normal,overall,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.0013657579284827599,0.6302511397194673,0.2116808811386462,0.3066826342978263,0.03868298697895898,0.04859662270129503,0.00572354211663067,50
normal,overall,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.018556608680482915,0.7403921476709201,0.2613490666022234,0.42373238872071334,0.07561006052466872,0.07694325643394767,0.454384873036095,50
normal,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,0.01708895814566258,0.683995121523592,0.24001133362435056,0.38764827092952503,0.05121923131618967,0.07901529052252103,0.10488098579938882,50
normal,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,0.016009375161640856,0.621434122954389,0.20641402834628486,0.3015064118331917,0.0426740785020484,0.0640070190797606,0.008063241106719368,50
normal,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,0.03400551215524024,0.7351453104969556,0.2547958059185315,0.39875984087060856,0.03498188214102717,0.11256095975186425,0.2091569479682221,50
normal,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,0.006912260248778234,0.6947318697174978,0.2362002896516897,0.3551960969792672,0.0652391829872134,0.09682669473063615,0.03183552609251563,50
