group,aspect,triplet,split_index,train_n_obs,train_total_weight,train_edges,train_eligible_edges,train_min_edge_support,train_mean_edge_support,train_mean_abs_margin,train_max_abs_margin,train_gradient_energy,train_residual_energy,train_rho_cyc,train_eligible_triples,train_cyclic_triples,train_cycle_rate,train_weighted_cycle_intensity,pooled_test_weight,pooled_test_n_obs,pooled_test_edges,pooled_test_log_loss,pooled_test_brier,pooled_test_accuracy,pooled_test_error_rate,pooled_test_calibration_abs_error,pooled_test_pair_calibration_mae,pooled_test_majority_edge_error,group_head_test_weight,group_head_test_n_obs,group_head_test_edges,group_head_test_log_loss,group_head_test_brier,group_head_test_accuracy,group_head_test_error_rate,group_head_test_calibration_abs_error,group_head_test_pair_calibration_mae,group_head_test_majority_edge_error,uplift_log_loss,uplift_brier,uplift_error_rate,uplift_calibration_abs_error,uplift_pair_calibration_mae,uplift_majority_edge_error,uplift_accuracy
expert,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,24.5,132.04,98.24,3.0,3.0,27.51,32.74666666666666,0.31043934135232637,0.5011166349674001,12.1565535474905,0.35952084541703017,0.030494121848378065,0.96,0.0,0.0,0.0,33.76,44.96,3.0,0.5347728905100625,0.17167508104794799,0.7522072920731481,0.24779270792685193,0.06565577336931919,0.11344634013522134,0.15738067395955668,33.76,44.96,3.0,0.5714913885919283,0.18667751375331554,0.7079694556013988,0.29203054439860127,0.0702164667133271,0.11746134102933686,0.18397985545180995,-0.0367184980818657,-0.015002432705367557,-0.04423783647174938,-0.0045606933440079074,-0.0040150008941155155,-0.026599181492253248,-0.04423783647174938
expert,helpful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1883.96,1400.53,3.0,3.0,389.61,466.84333333333336,0.4335283594050337,0.6591242130850875,394.78730225123,0.29082633558310006,0.0007279595378185302,1.0,0.0,0.0,0.0,464.97,626.04,3.0,0.5382829671500287,0.17400100577479136,0.7590508133193926,0.24094918668060747,0.0134422860118256,0.04083310094133824,0.18807278301518474,464.97,626.04,3.0,0.5578164438336666,0.17968012088784102,0.7471504058326375,0.2528495941673626,0.017028895657948434,0.0461477402487279,0.1877922715855063,-0.01953347668363797,-0.0056791151130496575,-0.01190040748675516,-0.0035866096461228338,-0.005314639307389655,0.00028051142967841947,-0.01190040748675516
expert,helpful,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1832.22,1334.58,3.0,3.0,360.94,444.86,0.44951396947545846,0.5904196894176181,325.09323198621513,4.2810999414677395,0.013022627848974478,1.0,0.0,0.0,0.0,439.42,602.78,3.0,0.5627057300556944,0.18559655582212478,0.7455028046546901,0.2544971953453099,0.022170028217785097,0.04662036921689547,0.0,439.42,602.78,3.0,0.5894766716205445,0.1940087626157068,0.7309158898502307,0.2690841101497693,0.027392569699355603,0.05075367163937287,0.0,-0.026770941564850124,-0.008412206793581989,-0.014586914804459394,-0.00522254148157051,-0.004133302422477399,0.0,-0.014586914804459394
expert,helpful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,1745.9,1253.67,3.0,3.0,381.1,417.89,0.4082781386203246,0.5967750414020705,238.4637613881072,0.3084963870609394,0.0012879810907287259,1.0,0.0,0.0,0.0,420.33,582.1,3.0,0.6189361530331661,0.2088081308796486,0.6828893782165204,0.3171106217834796,0.07300260738682807,0.07500945284728258,0.07348786915381508,420.33,582.1,3.0,0.6400220851576273,0.21586391764997867,0.6741214516160374,0.3258785483839625,0.07001757962455217,0.07276338434682807,0.11063569872740046,-0.021085932124461283,-0.007055786770330073,-0.008767926600482985,0.0029850277622758947,0.0022460685004545224,-0.03714782957358538,-0.008767926600482985
expert,helpful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1800.42,1298.17,3.0,3.0,389.61,432.72333333333336,0.37632181110296,0.5967750414020705,266.0425772295393,0.8608046536653791,0.0032271590827440675,1.0,0.0,0.0,0.0,432.33,598.58,3.0,0.5794768901779846,0.1916742022605341,0.7244400155139761,0.2755599844860239,0.03223625268403175,0.037332464943160046,0.2014698153787596,432.33,598.58,3.0,0.601662598393911,0.19764359997888306,0.7172184224387266,0.28278157756127337,0.03073350437058315,0.037727118614782645,0.20133462396000076,-0.02218570821592638,-0.0059693977183489615,-0.007221593075249448,0.0015027483134485986,-0.00039465367162259816,0.00013519141875883322,-0.007221593075249448
expert,helpful,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1768.16,1254.43,3.0,3.0,360.94,418.1433333333334,0.34305331490885166,0.4805386123525672,170.15345866618648,0.8739122388859266,0.005048855777261258,1.0,0.0,0.0,0.0,418.57,588.84,3.0,0.6053654288117886,0.20481905554417146,0.6985460717737155,0.3014539282262846,0.040656138302197185,0.04588435390845563,0.0,418.57,588.84,3.0,0.6323084884125262,0.21292080040347983,0.6884360377989226,0.31156396220107746,0.0357626398354093,0.04399947303146279,0.0,-0.026943059600737524,-0.008101744859308346,-0.01011003397479286,0.004893498466787886,0.0018848808769928492,0.0,-0.01011003397479286
expert,helpful,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1670.6,1131.65,3.0,3.0,359.81,377.21666666666664,0.19397700445384825,0.30485863794610896,54.99919149642317,0.3757979044761616,0.006903224242588547,1.0,0.0,0.0,0.0,376.85,555.4,3.0,0.6941494110318601,0.24508452211757592,0.5935259263277308,0.4064740736722692,0.08170309787797869,0.08333181620244395,0.3132431762072828,376.85,555.4,3.0,0.7178406516100932,0.25251475614815516,0.5841720693382364,0.41582793066176366,0.08062935656344747,0.08295768683830863,0.35456787134557255,-0.02369124057823305,-0.0074302340305792145,-0.009353856989494416,0.0010737413145312225,0.0003741293641353244,-0.041324695138289715,-0.009353856989494416
expert,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,24.5,1644.92,1142.84,3.0,3.0,358.72,380.94666666666666,0.1600466401687582,0.2501097506503196,42.08983515631482,0.3952717359588849,0.009113641271417689,0.92,0.0,0.0,0.0,381.16,549.08,3.0,0.6866926112804679,0.2444255895417109,0.5909213740780852,0.4090786259219148,0.02669285452940156,0.04656589448810902,0.11221607586361762,381.16,549.08,3.0,0.7136089368396145,0.2539353692162716,0.5844309282187635,0.41556907178123653,0.029608018839381564,0.04976006127676423,0.11221607586361762,-0.026916325559146744,-0.00950977967456063,-0.006490445859321779,-0.0029151643099800052,-0.0031941667886552067,0.0,-0.006490445859321779
expert,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,24.5,1837.44,1348.87,3.0,3.0,396.65,449.62333333333333,0.5225986422577806,0.700765796830662,436.73330687142203,4.303625289359226,0.009722102568455104,1.0,0.0,0.0,0.0,456.63,622.56,3.0,0.53748708700597,0.17462700190082042,0.7580239992953001,0.24197600070469988,0.017884403056308527,0.030487507444822273,0.0,456.63,622.56,3.0,0.5503819570676134,0.17713195407594035,0.7564202997499317,0.24357970025006823,0.020255916936427636,0.03232353958779103,0.0,-0.012894870061643346,-0.0025049521751199315,-0.0016036995453683112,-0.0023715138801191087,-0.0018360321429687582,0.0,-0.0016036995453683112
expert,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,24.5,1794.84,1296.51,3.0,3.0,396.65,432.17,0.3819781478718703,0.5489881874453556,216.39361027926898,0.5004822381660812,0.0023119397148250636,1.0,0.0,0.0,0.0,434.99,601.16,3.0,0.6400548560075964,0.221039951240187,0.6634292432441693,0.3365707567558307,0.01834280155136842,0.04496769440042405,0.0,434.99,601.16,3.0,0.6609778899720135,0.22703658301012772,0.6558969805530048,0.3441030194469951,0.021716415657350135,0.045318863776328426,0.0,-0.02092303396441711,-0.0059966317699407315,-0.007532262691164388,-0.0033736141059817226,-0.0003511693759043834,0.0,-0.007532262691164388
expert,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1858.76,1376.92,3.0,3.0,396.65,458.97333333333336,0.4295373051273298,0.552036925937765,287.64312346362203,5.347717863488491,0.018118961705595925,1.0,0.0,0.0,0.0,455.58,615.24,3.0,0.5926218301714871,0.19892691508408997,0.7173035473222998,0.2826964526777002,0.020038400352102546,0.03291478884519203,0.0,455.58,615.24,3.0,0.610880525151989,0.2044313233002002,0.7046019543607287,0.29539804563927136,0.02747652124753762,0.03895184870278047,0.0,-0.018258694980501953,-0.005504408216110218,-0.012701592961571166,-0.0074381208954350745,-0.006037059857588439,0.0,-0.012701592961571166
expert,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,24.5,1779.6,1273.14,3.0,3.0,359.13,424.38,0.4068339537257193,0.6186211329190447,330.6031533166421,0.3164008641591226,0.00094997923513696,0.92,0.0,0.0,0.0,425.86,596.4,3.0,0.5736837429295142,0.18966923755926646,0.726642987720999,0.27335701227900105,0.030119379023053484,0.03943023209737509,0.1004281012683801,425.86,596.4,3.0,0.5919037675946701,0.19514786498902578,0.7204122244023555,0.27958777559764436,0.0328026156904348,0.042800222858492526,0.1004281012683801,-0.01822002466515599,-0.00547862742975931,-0.006230763318643318,-0.002683236667381315,-0.00336999076111744,0.0,-0.006230763318643318
expert,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,24.5,1741.46,1228.34,3.0,3.0,359.13,409.44666666666666,0.23256424936718692,0.3563321548826567,100.48115456031663,0.2881900450351152,0.002852830620831593,0.92,0.0,0.0,0.0,413.66,584.54,3.0,0.6863518368261674,0.24018631897435566,0.6204276509670762,0.3795723490329238,0.06686004456829306,0.06842065219024299,0.10296192581165547,413.66,584.54,3.0,0.7117473352960288,0.24857968854836676,0.6120733470015112,0.38792665299848883,0.061617821620367136,0.06506546982309212,0.10296192581165547,-0.025395498469861576,-0.008393369574011095,-0.008354303965564998,0.005242222947925923,0.003355182367150873,0.0,-0.008354303965564998
expert,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1773.2,1264.34,3.0,3.0,359.13,421.44666666666666,0.3224132340955446,0.4902225106481008,203.93475017509599,0.2532082007448102,0.0012418556129498058,0.92,0.0,0.0,0.0,421.16,591.8,3.0,0.6266622262324664,0.2146442801647298,0.6756978467573507,0.3243021532426493,0.03208252015686949,0.042338885442981644,0.10124733426750096,421.16,591.8,3.0,0.6534736023150459,0.22283657396673034,0.6639047953859263,0.33609520461407366,0.03074875779904811,0.046872139720639104,0.10124733426750096,-0.026811376082579566,-0.008192293802000565,-0.01179305137142428,0.0013337623578213841,-0.0045332542776574565,0.0,-0.01179305137142428
expert,overall,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,1836.38,1299.93,3.0,3.0,384.08,433.31,0.42295611792751914,0.6181805136086441,270.130285516967,0.3450703900845452,0.00126842467444423,1.0,0.0,0.0,0.0,436.57,616.62,3.0,0.6364099686209932,0.21713335125464006,0.6704591413092754,0.3295408586907245,0.05743370791205821,0.06588270535463744,0.12891350714579042,436.57,616.62,3.0,0.658718213545421,0.22314771705015787,0.6649493318404944,0.33505066815950557,0.05319733014227416,0.06369753027483757,0.12236179693248925,-0.022308244924427924,-0.0060143657955178086,-0.005509809468781019,0.004236377769784045,0.0021851750797998743,0.006551710213301152,-0.005509809468781019
expert,overall,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1865.1,1334.16,3.0,3.0,398.99,444.72,0.39138294851225347,0.6181805136086441,292.51242460801916,0.7821740629789232,0.002674578472077706,1.0,0.0,0.0,0.0,445.34,623.9,3.0,0.6046437473706093,0.20303071585683516,0.7034059470710194,0.29659405292898056,0.022291888319168836,0.033532237433735824,0.22962948959052448,445.34,623.9,3.0,0.6276495595253815,0.20930905036395334,0.6951014376352568,0.3048985623647432,0.020098768742914483,0.03473965032971292,0.22251823702593035,-0.02300581215477226,-0.006278334507118202,-0.008304509435762653,0.002193119576254353,-0.0012074128959770935,0.007111252564594107,-0.008304509435762653
expert,overall,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1780.02,1255.69,3.0,3.0,352.71,418.56333333333333,0.33835424661911817,0.4877253731101885,174.807543239152,0.44316494702410203,0.002510390225658819,1.0,0.0,0.0,0.0,421.31,595.98,3.0,0.6452649127748517,0.2218475162109702,0.6707788871573858,0.3292211128426142,0.02938971411601977,0.03904055238594396,0.006267605633802817,421.31,595.98,3.0,0.6710906048464915,0.22919137123264857,0.6578069742113755,0.34219302578862454,0.024713277797741368,0.03964829282478854,0.006267605633802817,-0.025825692071639778,-0.007343855021678363,-0.012971912946010345,0.004676436318278403,-0.0006077404388445803,0.0,-0.012971912946010345
expert,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,24.5,1773.6,1305.25,3.0,3.0,387.06,435.08333333333337,0.4983094775554376,0.700765796830662,400.43565968371115,1.390246362522304,0.0034569829258200087,1.0,0.0,0.0,0.0,437.25,594.4,3.0,0.5365348899477539,0.17495280778405145,0.7561314950340007,0.24386850496599932,0.018821043898798823,0.03095695487094126,0.0,437.25,594.4,3.0,0.5573184086548916,0.1818821940228486,0.7456892085268205,0.2543107914731794,0.019981558237311636,0.032101894869504745,0.0,-0.020783518707137585,-0.006929386238797124,-0.010442286507180093,-0.0011605143385128164,-0.0011449399985634832,0.0,-0.010442286507180093
expert,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,24.5,1763.18,1272.47,3.0,3.0,387.06,424.15666666666664,0.363475194659278,0.5489881874453556,202.35308199774485,0.14673782362606147,0.0007311486741164507,1.0,0.0,0.0,0.0,424.03,586.82,3.0,0.6420621514885574,0.2212224100732714,0.6597489834471811,0.34025101655281886,0.016895265244650168,0.05782285659517825,0.0,424.03,586.82,3.0,0.6742861892843004,0.23267538147594038,0.6461615954457468,0.35383840455425314,0.018720235782351487,0.0561699023598158,0.0,-0.0322240377957431,-0.011452971402668979,-0.013587388001434322,-0.0018249705377013238,0.0016529542353624436,0.0,-0.013587388001434322
expert,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1846.28,1350.24,3.0,3.0,387.06,450.08,0.4077975144604492,0.552036925937765,267.54303076163063,2.2925225366997033,0.008453775754598929,1.0,0.0,0.0,0.0,442.76,608.72,3.0,0.6008157632109841,0.20295911964709057,0.7053653688018636,0.2946346311981364,0.017082520726569822,0.03463870540924587,0.0,442.76,608.72,3.0,0.6329286508761873,0.2143024898184446,0.6863451705495736,0.3136548294504264,0.02389485457765721,0.040285900726817994,0.0,-0.03211288766520323,-0.011343370171354044,-0.019020198252290055,-0.006812333851087387,-0.005647195317572124,0.0,-0.019020198252290055
expert,overall,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,1801.34,1320.31,3.0,3.0,384.08,440.10333333333335,0.5174483948712373,0.700765796830662,405.2048831568069,3.4420752696172965,0.008383659355054184,1.0,0.0,0.0,0.0,443.19,603.66,3.0,0.582088263073504,0.19528784567828136,0.7085122457544115,0.2914877542455884,0.015224227785728432,0.0786934072975841,0.12974353770138544,443.19,603.66,3.0,0.5994342304181898,0.20012763338548645,0.7036676748696442,0.2963323251303558,0.016607424096935355,0.0800780512480303,0.1233551347637069,-0.017345967344685725,-0.004839787707205079,-0.004844570884767367,-0.0013831963112069224,-0.0013846439504461908,0.006388402937678557,-0.004844570884767367
expert,overall,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1881.42,1396.31,3.0,3.0,398.99,465.43666666666667,0.44034856052878496,0.700765796830662,394.1986854129329,1.1846354839081947,0.0029944101137101844,1.0,0.0,0.0,0.0,463.19,625.58,3.0,0.5683281412475284,0.188304140404191,0.7321115875722426,0.2678884124277574,0.01792271091171915,0.04846774238811535,0.221293101189675,463.19,625.58,3.0,0.5855767382167211,0.1937253048692912,0.7224014530531653,0.27759854694683467,0.02338793384789938,0.052975355313417814,0.21492759451126608,-0.017248596969192644,-0.005421164465100237,-0.00971013451907724,-0.005465222936180233,-0.004507612925302464,0.006365506678408886,-0.00971013451907724
expert,overall,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1824.06,1329.86,3.0,3.0,352.71,443.28666666666663,0.4267552800980225,0.5596498542869266,303.565924150361,4.597629612244962,0.014924652624029927,1.0,0.0,0.0,0.0,438.14,601.94,3.0,0.6018880025874146,0.20296499018331304,0.7086076441267659,0.29139235587323414,0.025726003275332907,0.05326724357473843,0.005124760076775432,438.14,601.94,3.0,0.6256508399138709,0.21091114110524883,0.6934637347542767,0.30653626524572325,0.03172170790912634,0.06096738579021472,0.005124760076775432,-0.023762837326456263,-0.007946150921935803,-0.0151439093724891,-0.005995704633793429,-0.007700142215476294,0.0,-0.0151439093724891
expert,overall,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,1740.56,1251.45,3.0,3.0,383.92,417.15,0.40501988008881606,0.5825968396159632,230.98942743122177,0.536701182650646,0.0022828596666035856,1.0,0.0,0.0,0.0,419.05,580.44,3.0,0.6442477471725643,0.22003061418837966,0.6635218788574107,0.33647812114258946,0.07729095482264811,0.08044322348211756,0.1355017231998477,419.05,580.44,3.0,0.6635770349734075,0.22626503461348918,0.6581214094709966,0.3418785905290034,0.07233483894290577,0.07606329051832025,0.12855704002368065,-0.019329287800843264,-0.006234420425109533,-0.005400469386413937,0.004956115879742354,0.0043799329637973115,0.006944683176167072,-0.005400469386413937
expert,overall,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1788.46,1283.04,3.0,3.0,398.99,427.68,0.37020987321926185,0.5825968396159632,244.95910351053047,0.6252525345724078,0.002574129094975542,1.0,0.0,0.0,0.0,425.96,595.54,3.0,0.619197127694972,0.21006930792589426,0.6873942083353475,0.31260579166465247,0.030560757971565405,0.03614055400471559,0.24014646373909265,425.96,595.54,3.0,0.6426502504110152,0.2172534175709646,0.6786560849035876,0.3213439150964124,0.030467406956780182,0.036712857032566854,0.23327742293369716,-0.023453122716043256,-0.007184109645070349,-0.008738123431759918,9.335101478522346e-05,-0.000572303027851262,0.006869040805395496,-0.008738123431759918
expert,overall,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1735.56,1224.15,3.0,3.0,352.71,408.05,0.32296738281587745,0.4597898212238946,151.81375987691018,0.5434591018543384,0.0035012364239606518,1.0,0.0,0.0,0.0,410.35,581.44,3.0,0.6598824324560253,0.22746221026712757,0.6555300818448447,0.3444699181551553,0.04976464486593098,0.05397881155154976,0.00694408322496749,410.35,581.44,3.0,0.6889765663361561,0.23650209584310808,0.6453705379592682,0.3546294620407318,0.045067416567622184,0.052581788920176536,0.00694408322496749,-0.029094133880130713,-0.009039885575980518,-0.010159543885576524,0.0046972282983087895,0.0013970226313732217,0.0,-0.010159543885576524
expert,overall,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1673.1,1135.78,3.0,3.0,352.68,378.59333333333336,0.1833582953555229,0.30259120033769416,48.36459721084514,0.6945753996223715,0.014269586263618485,1.0,0.0,0.0,0.0,378.22,556.9,3.0,0.7361737792976119,0.26339359096859544,0.5576760099815148,0.4423239900184852,0.08735028661238418,0.08878800326067365,0.42990707867145644,378.22,556.9,3.0,0.7607771197080813,0.2708288835395,0.5551090317597539,0.44489096824024615,0.08619409828091276,0.08809361756459025,0.41301098956947163,-0.024603340410469358,-0.007435292570904529,-0.0025669782217609006,0.0011561883314714161,0.0006943856960833969,0.016896089101984802,-0.0025669782217609006
expert,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,24.5,542.4,398.97,3.0,3.0,102.34,132.99,0.22032228249150865,0.3964861092259705,30.163269829833176,1.9126440122596557,0.05956273218531825,0.94,0.0,0.0,0.0,132.53,180.6,3.0,0.699238830833835,0.24671476589809835,0.6008971493109025,0.39910285068909745,0.04614927264416566,0.0769512473832123,0.10434465373278384,132.53,180.6,3.0,0.7097373482611369,0.2475601584638636,0.6168781911520683,0.3831218088479316,0.040687582019516284,0.07298551352529863,0.08451356675619717,-0.010498517427301967,-0.0008453925657652411,0.015981041841165812,0.005461690624649376,0.003965733857913672,0.019831086976586657,0.015981041841165812
expert,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,24.5,560.28,412.29,3.0,3.0,115.99,137.43,0.5223789017665554,0.6681425193810044,114.55059459791848,2.5720376313475053,0.021762618558361937,1.0,0.0,0.0,0.0,141.71,191.72,3.0,0.6220497289421147,0.20365104540811238,0.7112966505643062,0.28870334943569376,0.04907658419450869,0.06776464817686531,0.0,141.71,191.72,3.0,0.6243918811187558,0.20096307621352671,0.7196827386543454,0.28031726134565454,0.03943583140231755,0.06053095481691191,0.0,-0.0023421521766410257,0.0026879691945856667,0.008386088090039217,0.009640752792191138,0.007233693359953413,0.0,0.008386088090039217
expert,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,24.5,564.32,405.9,3.0,3.0,107.86,135.3,0.272352684537964,0.4094697445359369,44.60085072343054,0.4179637996360624,0.009598265798708783,0.92,0.0,0.0,0.0,137.6,189.68,3.0,0.7415467533764182,0.26272341952820844,0.58370525888539,0.41629474111460996,0.036800693203912646,0.09361692198403425,0.10542467581630344,137.6,189.68,3.0,0.7608404277378589,0.26637907793278365,0.5860034378450759,0.41399656215492414,0.030513203495782692,0.09463400955958814,0.10542467581630344,-0.019293674361440718,-0.0036556584045751993,0.0022981789596857836,0.006287489708129958,-0.0010170875755538974,0.0,0.0022981789596857836
expert,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,24.5,589.74,435.3,3.0,3.0,116.02,145.1,0.3637809370062541,0.4678560920537548,65.34710058799676,1.3870598827337064,0.020475209054275845,1.0,0.0,0.0,0.0,143.7,194.26,3.0,0.682389534248137,0.23506311865816937,0.6417558615185541,0.35824413848144593,0.05388332816780433,0.09303206562313372,0.014549437163965267,143.7,194.26,3.0,0.6736054384207719,0.23089843771154064,0.652111737738965,0.34788826226103486,0.0417811507597635,0.086295154924147,0.014549437163965267,0.008784095827365043,0.004164680946628719,0.010355876220411004,0.012102177408040826,0.006736910698986731,0.0,0.010355876220411004
expert,truthful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,24.5,436.54,317.64,3.0,3.0,97.82,105.88,0.36866986919171163,0.5629503867541656,60.59835277842802,0.3404627564582471,0.0057815295154018545,0.94,0.0,0.0,0.0,106.86,146.46,3.0,0.6602911126366107,0.22043078426730908,0.6785528434390485,0.3214471565609515,0.03444614686319689,0.050732043337813906,0.10914620970376752,106.86,146.46,3.0,0.6540741899941649,0.21570930751514464,0.6917838140349063,0.30821618596509365,0.037165188048126664,0.0539944556103336,0.08397912066696103,0.006216922642445847,0.0047214767521644545,0.013230970595857825,-0.002719041184929769,-0.0032624122725197,0.0251670890368065,0.013230970595857825
expert,truthful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,24.5,442.88,325.68,3.0,3.0,101.31,108.56,0.046464432555420675,0.07875918749303036,0.787394032887088,0.25982678896048766,0.2599674622827045,0.84,0.08,0.09523809523809523,3.6593521627672488e-06,111.82,151.12,3.0,0.8252520648049162,0.29792149070950275,0.5073719535734363,0.4926280464265637,0.08655523589366673,0.10614945853185433,0.43906540075259687,111.82,151.12,3.0,0.8452989813237559,0.29879644192134536,0.5290067756767227,0.47099322432327734,0.11563948769091635,0.13092670619284186,0.41578707489979366,-0.02004691651883962,-0.0008749512118426583,0.021634822103286436,-0.029084251797249622,-0.024777247660987555,0.02327832585280322,0.021634822103286436
expert,truthful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,434.68,309.66,3.0,3.0,91.18,103.22,0.20530829027297096,0.3433867043639801,16.680721209278136,0.8771272430419604,0.049401622380401945,0.94,0.0,0.0,0.0,101.84,143.32,3.0,0.7428826904536092,0.25875678311750744,0.5949514126207072,0.40504858737929283,0.044037384181038114,0.07042924228777381,0.13706822519544662,101.84,143.32,3.0,0.7477143644016025,0.25604221115885434,0.6064406959859348,0.39355930401406525,0.059647250740058055,0.08063107069787719,0.11153917546557723,-0.00483167394799336,0.0027145719586530743,0.011489283365227592,-0.015609866559019943,-0.010201828410103388,0.025529049729869403,0.011489283365227592
expert,truthful,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,452.94,321.76,3.0,3.0,97.56,107.25333333333334,0.4147355173433769,0.6926663650294778,74.85107778751326,2.0998848511478716,0.027566237088089366,0.92,0.0,0.0,0.0,110.74,154.06,3.0,0.7117862547468828,0.24559225204478885,0.6152367060699092,0.38476329393009073,0.12459114694017841,0.13894503486610113,0.13756616396706192,110.74,154.06,3.0,0.7466367919448809,0.25571354139513014,0.6079787244448706,0.39202127555512944,0.14362176958965417,0.1549420329425972,0.15550452151018837,-0.03485053719799793,-0.010121289350341284,-0.0072579816250387405,-0.01903062264947578,-0.015996998076496093,-0.017938357543126435,-0.0072579816250387405
expert,truthful,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,484.04,339.81,3.0,3.0,106.5,113.27,0.3323726916058661,0.5025080766926913,43.460426557854674,0.19105994844234594,0.004582289905546329,1.0,0.0,0.0,0.0,115.69,163.96,3.0,0.7076940135780765,0.24268844935987424,0.6282768070169743,0.3717231929830257,0.06962333193118232,0.08549069759028276,0.1450847749803156,115.69,163.96,3.0,0.7212959062585041,0.24549649505803184,0.625621809490834,0.37437819050916604,0.07890564456221583,0.09177359554067817,0.15187590512395951,-0.013601892680427581,-0.0028080456981576,-0.00265499752614033,-0.009282312631033511,-0.006282897950395394,-0.006791130143643916,-0.00265499752614033
expert,truthful,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,463.1,327.21,3.0,3.0,102.08,109.07,0.16618770443356135,0.25224981110639616,11.658870025007829,0.3214744854439722,0.02707618217448347,0.92,0.0,0.0,0.0,111.29,156.9,3.0,0.7680264473782532,0.2689682147266699,0.5798460573493522,0.42015394265064776,0.07580264445640088,0.0857759618374388,0.15287878190771387,111.29,156.9,3.0,0.8073895836322568,0.2806299345646902,0.5672494573097425,0.4327505426902574,0.09354992995285218,0.10330188848672797,0.15287878190771387,-0.03936313625400361,-0.011661719838020364,-0.01259660003960963,-0.017747285496451305,-0.01752592664928917,0.0,-0.01259660003960963
