group,aspect,triplet,train_rho_cyc,test_log_loss,test_brier,test_error_rate,test_calibration_abs_error,test_pair_calibration_mae,test_majority_edge_error,n
all,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,0.016309380699043922,0.6217114082986185,0.21498515582483915,0.30621246415114245,0.06616661165977435,0.12057968730004869,0.10868163650117733,100
expert,helpful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.012415827404085186,0.5451802481838959,0.18057841105663314,0.24464623738143076,0.020847688861508985,0.03176227415041751,0.0,100
expert,helpful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.0007608124592205992,0.5432934291377236,0.18043413219817725,0.26889572688148566,0.015624858422468111,0.02932084649708773,0.08099626302823625,100
expert,helpful,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.012762808161805854,0.5671232421138922,0.19028776150283558,0.2659719291727936,0.020759661776949184,0.035220925312144796,0.0,100
expert,helpful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.0011572995483038714,0.5941613265316841,0.20289741955405652,0.29265810438107887,0.020386694759075525,0.03106926739675672,0.0,100
expert,helpful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.002949214980695079,0.5882304593069846,0.20028655297827266,0.305875546736841,0.02066078584248591,0.03373038681174574,0.0885222267769242,98
expert,helpful,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.004409044804707517,0.6273358676920474,0.21800500282497492,0.32667591493033216,0.0207060041847858,0.03232292170810544,0.0,100
expert,helpful,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.0071523516065364464,0.6696738528985614,0.2384000283524823,0.4045512436328665,0.020410845368317755,0.03505430114661949,0.10302041441465713,100
expert,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,0.012170826464319752,0.6753559181957793,0.24116950067059212,0.4271842484931338,0.02171021358900247,0.0364084550418787,0.2504734390393828,100
expert,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,0.009353103730344842,0.522020058515525,0.1708885863316313,0.23349946869746496,0.014360141714814107,0.02907169358334361,0.0,100
expert,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,0.002339463168379874,0.6103388308970357,0.21015181458009324,0.3081380817562926,0.020998331999002532,0.03297037186700894,0.0,100
expert,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,0.017790311687334918,0.5873326491127404,0.19930135131642948,0.28144524590216635,0.019436311786895293,0.033669496870100006,0.0,100
expert,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.0008118240206844107,0.554701402437299,0.18531893815408157,0.2866530872971472,0.017497990620542067,0.02836201405734908,0.1505041050642265,100
expert,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.002911501917783001,0.6544208260806463,0.23096400984490878,0.38631099885380055,0.021190410344744046,0.03633189109485679,0.18561335496651904,100
expert,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.0011833052181277651,0.6143615496107464,0.21202900212777112,0.3375263189234798,0.020769858220950392,0.03287659657445224,0.16853052524269888,100
expert,overall,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.001280372969512116,0.5868361347184381,0.19955910123379345,0.28502196669504754,0.019896839670367955,0.03237807237608626,0.0,100
expert,overall,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.0022937813708135213,0.5813788562871557,0.19722276973257535,0.2975813750588671,0.02147154186880683,0.034586658692754166,0.04936244007951701,100
expert,overall,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.0023986575378087283,0.6246263171710865,0.21676453064988663,0.32586988837020514,0.02182252098298419,0.03522812570694879,0.0031338028169014083,100
expert,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.003485299931638111,0.5268764728130638,0.17318488617662914,0.24002381295261066,0.016641141799758653,0.026713317690088688,0.0027406568516421294,100
expert,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.0009180234556996834,0.6140994348465482,0.2119974515940542,0.3149048131994261,0.0207540475777873,0.034544124882245585,0.00279445727482679,100
expert,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.00809534337349001,0.5927495805241125,0.20192658175795228,0.2895156660232745,0.01770117886253878,0.03068537691076323,0.0027191011235955047,100
expert,overall,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.008192514865906497,0.5322940820920874,0.1751973222078853,0.2368130567805104,0.01800433592839419,0.029071919634426145,0.0,100
expert,overall,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.0028673784913514177,0.5456737199701707,0.18170541458879744,0.270039224227037,0.01574031240876914,0.03148594601317553,0.04696433479351835,100
expert,overall,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.014225907555785192,0.5771682407479726,0.19480873360903256,0.2769160900983134,0.01873114286002026,0.03519699314436753,0.002562380038387716,100
expert,overall,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.001800040667600917,0.5960793509486216,0.20375838292535978,0.29435120220819216,0.019126953596607214,0.03030513455496531,0.0,100
expert,overall,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.002442435363480595,0.5936302317248173,0.20277766609385342,0.30957830045229284,0.017180020311364973,0.03285668833896922,0.051334858780655794,100
expert,overall,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.002807958903303677,0.633808818393376,0.22108424762016005,0.3366393999334719,0.02162908706434788,0.03488825467482645,0.003472041612483745,100
expert,overall,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.014597358928033653,0.6728661319155458,0.23996674857947095,0.4081911373350278,0.018955948246277898,0.03731009810254142,0.06092578399694073,100
expert,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,0.06552383285081892,0.6597352014519088,0.23353819232155548,0.39453338907636293,0.038773641547112186,0.06804449278684492,0.19953170478990745,100
expert,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,0.021861778561491227,0.5603526926885076,0.18650231006015539,0.24875117378916595,0.031746663597501834,0.05185189807121641,0.0,100
expert,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,0.008428827342645055,0.6447845219178021,0.22622036578637006,0.37108402492391784,0.03690217557018109,0.058481269943063394,0.18224694361793103,99
expert,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,0.02012430332871375,0.6227116121641101,0.2156014849009063,0.3164959894788508,0.03564998165850422,0.05688162296374595,0.019872332762683763,100
expert,truthful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.007722149063800223,0.6001762327542156,0.205585466259034,0.33991779516660636,0.03219888404515156,0.060255806513280476,0.25128427337312675,99
expert,truthful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.23842811676024062,0.6990516984612317,0.2529418766019229,0.5327457556708982,0.046333629550854696,0.07529383825433263,0.664692368620476,100
expert,truthful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.05807510664346085,0.6762505513596558,0.24156035692641958,0.4318138199248734,0.040737155861984266,0.07381827609680319,0.2845142813313197,100
expert,truthful,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.026278116867805693,0.5714024115075541,0.1929735567621142,0.3171480071173541,0.033708540433289684,0.06550531452063402,0.2640096487168721,100
expert,truthful,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.004310580307751336,0.6338160210595769,0.22112558646876757,0.334972893276081,0.036273317410545125,0.06181731308233468,0.027895930270255463,100
expert,truthful,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.024236915975849312,0.6809743295321047,0.24390142078915605,0.42973796924320384,0.03243646852266795,0.06559813799538301,0.21402874688784468,100
expert,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.006908716529483802,0.5653549384739979,0.18969445563619075,0.26862603714735894,0.03238478057237246,0.05144408307783496,0.010000378304251194,100
expert,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.0428417558836893,0.6692827338607941,0.2381487188347003,0.40530660981756195,0.04109137862362297,0.07084277555140749,0.18043897859337996,100
expert,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.01111389780407212,0.6302078776333003,0.21924009809166187,0.3267311427263777,0.03424555357463927,0.060585762647714425,0.012548604441257811,100
expert,truthful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.05140245444231419,0.5321543259504122,0.17351142553895266,0.22648600950026868,0.04067812217451682,0.06926666361153679,0.0,100
expert,truthful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.004063488040764052,0.5693454353841644,0.19120568433392182,0.26348023281744476,0.03473045318413312,0.05374071604651372,0.00292,100
expert,truthful,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.013467136407212586,0.6258822287459995,0.21708329058910558,0.31687155611897394,0.03702270848393134,0.06215942351824104,0.0071263041178613006,100
expert,truthful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.010216631256483704,0.5637249098333268,0.18997379114953386,0.3204125378068612,0.03860518980856081,0.06649135760650449,0.27111279195211613,100
expert,truthful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.0056547369823146355,0.6107650220063365,0.21026295227080055,0.30406377698710046,0.04007415282015542,0.06380714938213625,0.00631605132233569,100
expert,truthful,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.051316553035340016,0.6728269047525812,0.23990077753361758,0.42052450207778863,0.05028656919521677,0.0755210992112681,0.24744977635925086,100
expert,truthful,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.02946594888448932,0.5899253026512966,0.20166104282155203,0.2964924204021844,0.033973886623218326,0.07253772010339649,0.01349520511831003,100
normal,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,0.0208460050424162,0.5937217401195387,0.2018431818840159,0.2732021474931167,0.07770775083173409,0.1467856630258191,0.11688280083681665,100
normal,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,0.04806977652195492,0.6117862944763178,0.2097936009132504,0.33484832707933904,0.07491248777263534,0.12829182776812517,0.23162539031984913,100
normal,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,0.04903129714709584,0.5723809447329048,0.1906666162526178,0.23677686573154322,0.0695382277415766,0.1231468237388421,0.02441287390546471,100
normal,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,0.05698080564132689,0.6747536178702219,0.2405826253700285,0.38263051871918496,0.09108821384167964,0.14913215060424775,0.25804080690880415,100
normal,harmless,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.015036354793434355,0.5929250372008178,0.20180634757240043,0.3011496135091328,0.07432220747049416,0.12957000045670133,0.16354334504442655,100
normal,harmless,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.1384808992839671,0.5977049200496457,0.2002825206170623,0.24502342285629325,0.08110021969738478,0.1379916996810276,0.035181976783012416,100
normal,harmless,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.037509341759007844,0.6346931323623801,0.2214067635276178,0.33446657246530687,0.07935762958860838,0.13200921440381566,0.17147495312233815,100
normal,harmless,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.1442267607429718,0.6585661252092627,0.2322658416742613,0.39227090070098636,0.08395805477076836,0.1497311728966756,0.327140939638055,100
normal,harmless,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.31030999548337296,0.6889316436513466,0.24748830327961704,0.4413792357891442,0.07379188975785804,0.15276076064861244,0.4134058346783858,100
normal,harmless,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.027468748972199704,0.6280905978652588,0.21751140117892365,0.342883891374583,0.09142755292628825,0.12768965346090633,0.2051357858521665,100
normal,harmless,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.048922725871004866,0.5989210443575064,0.20359595720883938,0.30948767811443867,0.08355286390076012,0.1460789976981867,0.15927004290807723,100
normal,harmless,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.04916172865727568,0.6079706928079669,0.20759044082630485,0.3231982696075795,0.06970583791475979,0.13152181228699064,0.1667146624668932,100
normal,harmless,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.04700211545914801,0.6938480485078818,0.24972840850156983,0.40889586324858107,0.09514352731435899,0.15064339665721752,0.2652165453125653,99
normal,harmless,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.02373738938318063,0.5903807488969549,0.1993779290359425,0.28182609963834004,0.07721794816161277,0.12004052964190975,0.09011194624598767,100
normal,harmless,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.013861428899944577,0.6285067882429332,0.21743877996770283,0.3226872035296865,0.06766076618838053,0.11771221513987733,0.13191710527684974,100
normal,harmless,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.00952635247686031,0.6222072248478026,0.21526519934790492,0.3173108466945647,0.07137011294133472,0.10915084760806847,0.12184149676503311,100
normal,harmless,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.03877353218921277,0.6296429720032692,0.2172612315576246,0.31230448015431944,0.09680925723980394,0.1548722456527715,0.148522694450711,100
normal,harmless,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.08208780760326131,0.6063283423090228,0.20724497041248086,0.27912266558608745,0.07571007619770267,0.13171667294551992,0.06763548526958651,100
normal,harmless,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.05554828387700453,0.6307531579889072,0.21800488653013195,0.2976126850707686,0.08388723082700512,0.12511046940566795,0.06369648602920562,100
normal,harmless,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.0651778617603651,0.6398370163263974,0.22283865057775937,0.3410339040246604,0.07408862156606145,0.14264066778053763,0.16281001256199268,100
normal,helpful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,0.02002816704399427,0.6811618963156963,0.2440175697441178,0.41999407857449783,0.026449499460077224,0.04072868169607885,0.0622106397049887,100
normal,helpful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,0.006261956202120184,0.5353098056883224,0.17662518096352628,0.24659987378762854,0.01765927220777745,0.03080647881448594,0.0029053420805998124,99
normal,helpful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,0.0013226470910707847,0.597194017146356,0.2043017781007702,0.29995183003349746,0.019000587136666164,0.03362455008504053,0.002806841046277666,100
normal,helpful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,0.003403021193660359,0.5293265465278325,0.1741946255402371,0.24351135206130656,0.01898654704306599,0.03135491424032563,0.0029245283018867916,100
normal,helpful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.005950268577710007,0.5443037996157094,0.1805941872331201,0.26397030174305397,0.016922623823455073,0.03241007248572046,0.05271962321710661,100
normal,helpful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.004338185127119213,0.6449973810213372,0.22640456642569542,0.3572115607345012,0.024082570381588737,0.03516306799001251,0.050719577901661345,99
normal,helpful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.000815495701402603,0.5717007097938201,0.19264085122796845,0.2835124478559804,0.021311053261522498,0.031982243087330754,0.047818544736946834,100
normal,helpful,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.0007650188253847881,0.5871846742072389,0.19974550312539152,0.2879792162055502,0.019121157460338073,0.03180385533631484,0.001218678815489749,100
normal,helpful,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.0009896561285549683,0.5545507862684784,0.18515388257595408,0.2765421888643748,0.02149225146328397,0.030864018071712195,0.07291150839600945,100
normal,helpful,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.005896573745990633,0.5850909685796752,0.1985084233683189,0.2800230672313131,0.020608896473150357,0.03254426532005687,0.0,100
normal,helpful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.013494244938854016,0.5305821531175785,0.17452198857554993,0.24294602610286709,0.016703975241005996,0.03251990106774644,0.002707025962839916,99
normal,helpful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.0014479292854974665,0.601861563499571,0.20655872271199172,0.3058255690536226,0.02165748015569845,0.03287214316935079,0.002737556561085973,100
normal,helpful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.0017422024812792031,0.5444164098913026,0.18080812684845154,0.25396227424208295,0.020060851401489325,0.03004196422811338,0.0024943310657596363,99
normal,helpful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.011104088655358007,0.5366066100887013,0.1769807992397847,0.24364400612101317,0.0177255401822226,0.02947468148571343,0.001195530726256983,100
normal,helpful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.00206611817646369,0.5168600246930919,0.1690762143268001,0.2548812749669614,0.01737991828412606,0.02923184444500142,0.10981292952047253,100
normal,helpful,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.016383393636788396,0.5206292956579026,0.16976379749077825,0.2253155268869161,0.017826926915686457,0.03188238713031289,0.0,100
normal,helpful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.0021707455715693534,0.5907394121867475,0.20165728701624044,0.29483331362165033,0.018796691801865634,0.034593614529740475,0.00129071170084439,100
normal,helpful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.0022815020226458396,0.5675003966127531,0.1909797672357923,0.28626978086306043,0.016959467829342982,0.031212277808993796,0.06701035489509652,100
normal,helpful,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.011527569631088783,0.6056789383895935,0.20779845605978572,0.29882175455093224,0.015567031169971136,0.031898535869696,0.0,100
normal,helpful,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.0354329681227152,0.6710445505986915,0.2390470190071802,0.4176939235564584,0.021677194292085082,0.04048158116448634,0.20187727938201808,100
normal,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,0.026097866502848652,0.6762527329903252,0.24160548063334994,0.4279193264354893,0.023289127011567254,0.04037815964970217,0.24946402175856022,100
normal,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,0.008545853074325635,0.5402785056756122,0.17853516709669212,0.24297536686865245,0.019061305250913062,0.03016687390095065,0.0,100
normal,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,0.0025553265633047905,0.5882880498077904,0.20004650578011923,0.2846450443219145,0.020186372948726293,0.03352341650046154,0.0,100
normal,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,0.008055099773257593,0.5434489863317981,0.17999927735180932,0.24589964422397312,0.019338258616821345,0.032597273683573035,0.0,100
normal,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.006228696079578668,0.5525842806608429,0.1844069430076184,0.2864340911309071,0.016919808890799293,0.03268319440611766,0.20239254169061904,100
normal,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.0021823449035088425,0.6437324174785075,0.22583252255746153,0.36612538845176423,0.023753831433230132,0.03397693865571966,0.11623559931065701,100
normal,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.0010335932580042152,0.5840868564529749,0.1981704949071289,0.30947334788051467,0.02061769012862921,0.0316473919906828,0.16655662123732973,100
normal,overall,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.004202136598458316,0.5986683925885764,0.2047545195258187,0.2968606280121032,0.02031786627408867,0.03075924666348729,0.0,99
normal,overall,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.002306355111753267,0.5794342239679355,0.19607908012253894,0.2909649008902754,0.021441953790238485,0.031681108355961426,0.03519121831219716,100
normal,overall,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.0044120746923358625,0.6047810235134816,0.20750891817146372,0.3028613264284073,0.023346772968151606,0.03414279771803497,0.002893013100436681,100
normal,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.012016849137875839,0.5237075453993133,0.17166913357178307,0.24026240871848847,0.015536933563803255,0.031617976205065575,0.01138178051224439,100
normal,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.0019010924371002972,0.6006141542243888,0.2060397018124619,0.30594751039607737,0.023121004302941714,0.03430892744477379,0.012012155716293136,100
normal,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.0034972623946531657,0.548445161852573,0.18248860422883353,0.2579350450552548,0.0182543142038306,0.028534166644097244,0.0107105116267999,100
normal,overall,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.010181509294017912,0.5337779959748873,0.17581122855230574,0.24257705571136207,0.016499783355518223,0.028566004091628176,0.0,100
normal,overall,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.0019040564621594282,0.5200056251921774,0.17034001855932698,0.2471797165881755,0.016143287263418526,0.027435367653754063,0.03329894939319871,99
normal,overall,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.008970811443360583,0.5317363191713944,0.1749639984089017,0.2416075114203855,0.017657670929100155,0.030395285013734653,0.002769070010449321,100
normal,overall,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.0025759082945482365,0.5850430086736842,0.19925663682917932,0.2912013759919205,0.018543120418780427,0.03595795600188035,0.0,100
normal,overall,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.0007389661324191206,0.5583324731875207,0.18702808128402765,0.27671550637059833,0.015562924108739997,0.029171023325294965,0.03486224297444552,100
normal,overall,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.0014088513946580775,0.6098870834491418,0.20999793418110943,0.310134451831296,0.01782373072915837,0.0307348540592814,0.002861771058315335,100
normal,overall,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.01513957416136652,0.6783614333520797,0.24263251827280033,0.4145076896312945,0.022266618876148777,0.03679005204782609,0.04488930461851817,100
normal,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,0.01685520033793915,0.6618477466992225,0.2343324880671408,0.3735799832678732,0.04297538176842429,0.07598618021543492,0.1068723802621092,100
normal,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,0.017096333870089388,0.5857833835800916,0.19845968814422751,0.2752923450410109,0.037903165618185415,0.06075239103995409,0.00800422329308571,100
normal,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,0.0326539781748988,0.6468720189589898,0.2272562593046182,0.38073679092739376,0.03929683753313167,0.06840901319134764,0.24459563829175537,100
normal,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,0.005850408480582298,0.6140728681790408,0.21174757491346707,0.30791806206973626,0.03658585401730422,0.06106621579861834,0.021370720661534944,100
normal,truthful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.0284342295381792,0.6233235674729903,0.21604382923049617,0.34203179275844164,0.04433946446626225,0.07356567796745442,0.13773962622426209,100
